field_146443_h,settings,0,Reference to the GameSettings object.
field_146444_f,visibleTime,0,
field_146445_a,saveStep,0,
field_146450_f,list,0,The List GuiSlot object reference.
field_146451_g,game_settings_3,0,Reference to the GameSettings object.
field_146452_r,confirmSettingsBtn,0,The button to confirm the current settings.
field_146453_a,parentScreen,0,The parent Gui screen
field_146454_h,languageManager,0,Reference to the LanguageManager object.
field_146455_i,forceUnicodeFontBtn,0,A button which allows the user to determine if the Unicode font should be forced.
field_146465_D,buttonSign,0,The GuiButton to sign this book.
field_146466_f,BOOK_GUI_TEXTURES,0,
field_146467_E,buttonFinalize,0,
field_146468_g,editingPlayer,0,The player editing the book
field_146469_F,buttonCancel,0,
field_146470_A,buttonNextPage,0,
field_146471_B,buttonPreviousPage,0,
field_146472_C,buttonDone,0,
field_146473_a,LOGGER,0,
field_146474_h,bookObj,0,
field_146475_i,bookIsUnsigned,0,Whether the book is signed or can still be edited
field_146476_w,bookTotalPages,0,
field_146477_v,bookImageHeight,0,
field_146478_u,bookImageWidth,0,
field_146479_t,updateCount,0,Update ticks since the gui was opened
field_146480_s,bookGettingSigned,0,Determines if the signing screen is open
field_146481_r,bookIsModified,0,Whether the book's title or contents has been modified since being opened
field_146482_z,bookTitle,0,
field_146483_y,bookPages,0,
field_146484_x,currPage,0,
field_146485_f,commandTextField,0,Text field containing the command block's command.
field_146486_g,previousOutputTextField,0,
field_146487_r,cancelBtn,0,
field_146490_i,doneBtn,0,"""Done"" button for the GUI."
field_146491_f,buttonId,0,The ID of the button that has been pressed.
field_146492_g,OPTIONS_ARR,0,
field_146493_s,buttonReset,0,
field_146494_r,keyBindingList,0,
field_146495_a,screenTitle,0,
field_146496_h,parentScreen,0,A reference to the screen object that created this. Used for navigating between screens.
field_146497_i,options,0,Reference to the GameSettings object.
field_146498_f,parentGuiScreen,0,
field_146499_g,guiGameSettings,0,
field_146500_a,screenTitle,0,
field_146501_h,optionsRowList,0,
field_146502_i,VIDEO_OPTIONS,0,An array of all of GameSettings.Options's video options.
field_146505_f,parent,0,
field_146506_g,game_settings_4,0,Reference to the GameSettings object.
field_146507_a,title,0,
field_146508_h,offDisplayString,0,
field_146510_b_,LOADING_STRINGS,0,
field_146542_f,screenTitle,0,
field_146543_v,doesGuiPauseGame,0,"When true, the game will be paused when the gui is shown"
field_146545_u,displaySlot,0,
field_146546_t,stats,0,
field_146547_s,mobStats,0,
field_146548_r,blockStats,0,
field_146549_a,parentScreen,0,
field_146550_h,generalStats,0,
field_146551_i,itemStats,0,
field_146554_D,scrolling,0,
field_146555_f,imageWidth,0,
field_146556_E,statFileWriter,0,
field_146557_g,imageHeight,0,
field_146558_F,loadingAchievements,0,
field_146559_A,X_MAX,0,
field_146560_B,Y_MAX,0,
field_146561_C,ACHIEVEMENT_BACKGROUND,0,
field_146562_a,parentScreen,0,
field_146563_h,xLastScroll,0,
field_146564_i,yLastScroll,0,
field_146565_w,xScrollTarget,0,
field_146566_v,yScrollP,0,
field_146567_u,xScrollP,0,
field_146568_t,yScrollO,0,
field_146569_s,xScrollO,0,
field_146570_r,zoom,0,
field_146571_z,Y_MIN,0,
field_146572_y,X_MIN,0,
field_146573_x,yScrollTarget,0,
field_146576_f,MINECRAFT_LOGO,0,
field_146577_g,VIGNETTE_TEXTURE,0,
field_146578_s,scrollSpeed,0,
field_146579_r,totalScrollLength,0,
field_146580_a,LOGGER,0,
field_146581_h,time,0,
field_146582_i,lines,0,
field_146587_f,scaledResolution,0,
field_146588_g,framebuffer,0,
field_146589_f,stage,0,
field_146590_g,progress,0,
field_146591_a,title,0,
field_146592_h,doneWorking,0,
field_146593_f,progress,0,
field_146594_a,connection,0,
field_146596_f,allowCheatsButton,0,
field_146597_g,gameModeButton,0,
field_146598_a,lastScreen,0,
field_146599_h,gameMode,0,
field_146600_i,allowCheats,0,
field_146603_f,game_settings_2,0,Reference to the GameSettings object.
field_146604_g,keys,0,
field_146605_t,toggleButton,0,
field_146606_s,list,0,
field_146607_r,desc,0,
field_146608_a,lastScreen,0,
field_146609_h,values,0,
field_146610_i,title,0,
field_146630_A,renameButton,0,
field_146641_z,selectButton,0,
field_146642_y,deleteButton,0,
field_146797_f,oldServerPinger,0,
field_146798_g,parentScreen,0,
field_146799_A,lanServerList,0,
field_146800_B,lanServerDetector,0,
field_146801_C,initialized,0,
field_146802_a,LOGGER,0,
field_146803_h,serverListSelector,0,
field_146804_i,savedServerList,0,
field_146805_w,editingServer,0,
field_146806_v,addingServer,0,
field_146807_u,deletingServer,0,
field_146808_t,btnDeleteServer,0,
field_146809_s,btnSelectServer,0,
field_146810_r,btnEditServer,0,
field_146811_z,selectedServer,0,
field_146812_y,hoveringText,0,The text to be displayed when the player's cursor hovers over a server listing.
field_146813_x,directConnect,0,
field_146848_f,tileSign,0,Reference to the sign object.
field_146849_g,updateCounter,0,Counts the number of screen updates.
field_146851_h,editLine,0,The index of the line that is being edited.
field_146852_i,doneBtn,0,"""Done"" button for the GUI."
field_146965_f,parentScreen,0,
field_146966_g,availableResourcePacks,0,List of available resource packs
field_146967_r,selectedResourcePacksList,0,List component that contains the selected resource packs
field_146969_h,selectedResourcePacks,0,List of selected resource packs
field_146970_i,availableResourcePacksList,0,List component that contains the available resource packs
field_146972_A,openGLWarning2,0,OpenGL graphics card warning.
field_146974_g,LOGGER,0,
field_146985_D,currentDragTargetSlot,0,
field_146986_E,dragItemDropDelay,0,
field_146987_F,dragSplittingLimit,0,
field_146988_G,dragSplittingButton,0,
field_146989_A,returningStackDestSlot,0,
field_146990_B,returningStackTime,0,
field_146991_C,returningStack,0,Used when touchscreen is enabled
field_146992_L,lastClickButton,0,
field_146993_M,doubleClick,0,
field_146994_N,shiftClickedSlot,0,
field_146995_H,ignoreMouseUp,0,
field_146996_I,dragSplittingRemnant,0,
field_146997_J,lastClickTime,0,
field_146998_K,lastClickSlot,0,
field_146999_f,xSize,0,The X size of the inventory window in pixels.
field_147000_g,ySize,0,The Y size of the inventory window in pixels.
field_147001_a,INVENTORY_BACKGROUND,0,The location of the inventory background texture
field_147002_h,inventorySlots,0,A list of the players inventory slots
field_147003_i,guiLeft,0,Starting X position for the Gui. Inconsistent use for Gui backgrounds.
field_147004_w,isRightMouseClick,0,Used when touchscreen is enabled.
field_147005_v,clickedSlot,0,Used when touchscreen is enabled.
field_147006_u,theSlot,0,holds the slot currently hovered
field_147007_t,dragSplitting,0,
field_147008_s,dragSplittingSlots,0,
field_147009_r,guiTop,0,Starting Y position for the Gui. Inconsistent use for Gui backgrounds.
field_147010_z,touchUpY,0,
field_147011_y,touchUpX,0,
field_147012_x,draggedStack,0,Used when touchscreen is enabled
field_147013_v,tileBrewingStand,0,
field_147014_u,BREWING_STAND_GUI_TEXTURES,0,
field_147015_w,lowerChestInventory,0,
field_147016_v,upperChestInventory,0,
field_147017_u,CHEST_GUI_TEXTURE,0,The ResourceLocation containing the chest GUI texture.
field_147018_x,inventoryRows,0,"window height is calculated with these values; the more rows, the heigher"
field_147019_u,CRAFTING_TABLE_GUI_TEXTURES,0,
field_147024_w,tileBeacon,0,
field_147025_v,BEACON_GUI_TEXTURES,0,
field_147026_u,LOGGER,0,
field_147027_y,buttonsNotDrawn,0,
field_147028_x,beaconConfirmButton,0,
field_147029_w,horseInventory,0,The horse inventory bound to this GUI.
field_147030_v,playerInventory,0,The player inventory bound to this GUI.
field_147031_u,HORSE_GUI_TEXTURES,0,
field_147032_z,mousePosY,0,The mouse y-position recorded during the last renderered frame.
field_147033_y,mousePosx,0,The mouse x-position recorded during the last rendered frame.
field_147034_x,horseEntity,0,The EntityHorse whose inventory is currently being accessed.
field_147037_w,merchant,0,The current IMerchant instance in use for this specific merchant.
field_147038_v,MERCHANT_GUI_TEXTURE,0,The GUI texture for the villager merchant GUI.
field_147039_u,LOGGER,0,
field_147040_A,chatComponent,0,The chat component utilized by this GuiMerchant instance.
field_147041_z,selectedMerchantRecipe,0,The integer value corresponding to the currently selected merchant recipe.
field_147042_y,previousButton,0,Returns to the previous Merchant recipe if one is applicable.
field_147043_x,nextButton,0,The button which proceeds to the next available merchant recipe.
field_147045_u,hasActivePotionEffects,0,True if there is some potion effect to display
field_147047_v,oldMouseY,0,The old y position of the mouse pointer
field_147048_u,oldMouseX,0,The old x position of the mouse pointer
field_147057_D,clearSearch,0,
field_147058_w,selectedTabIndex,0,Currently selected creative inventory tab index.
field_147059_E,listener,0,
field_147060_v,basicInventory,0,
field_147061_u,CREATIVE_INVENTORY_TABS,0,The location of the creative inventory tabs texture
field_147062_A,searchField,0,
field_147063_B,originalSlots,0,
field_147064_C,destroyItemSlot,0,
field_147065_z,wasClicking,0,True if the left mouse button was held down last time drawScreen was called.
field_147066_y,isScrolling,0,True if the scrollbar is being dragged
field_147067_x,currentScroll,0,"Amount scrolled in Creative mode inventory (0 = top, 1 = bottom)"
field_147069_w,oFlip,0,
field_147070_D,ENCHANTMENT_TABLE_BOOK_TEXTURE,0,The ResourceLocation containing the texture for the Book rendered above the enchantment table
field_147071_v,flip,0,
field_147072_E,MODEL_BOOK,0,The ModelBook instance used for rendering the book on the Enchantment table
field_147073_u,ticks,0,
field_147074_F,random,0,A Random instance for use with the enchantment gui
field_147075_G,container,0,
field_147076_A,oOpen,0,
field_147077_B,last,0,
field_147078_C,ENCHANTMENT_TABLE_GUI_TEXTURE,0,The ResourceLocation containing the Enchantment GUI texture location
field_147080_z,open,0,
field_147081_y,flipA,0,
field_147082_x,flipT,0,
field_147083_w,hopperInventory,0,The hopper inventory bound to this GUI instance
field_147084_v,playerInventory,0,The player inventory currently bound to this GUI instance
field_147085_u,HOPPER_GUI_TEXTURE,0,The ResourceLocation containing the gui texture for the hopper
field_147086_v,tileFurnace,0,
field_147087_u,FURNACE_GUI_TEXTURES,0,
field_147088_v,DISPENSER_GUI_TEXTURES,0,
field_147091_w,nameField,0,
field_147092_v,anvil,0,
field_147093_u,ANVIL_RESOURCE,0,
field_147094_x,playerInventory,0,
field_147101_bU,respawnInvulnerabilityTicks,2,
field_147102_bM,LOGGER,2,
field_147103_bO,statsFile,2,
field_147123_G,LOGGER,0,
field_147124_at,framebufferMc,0,
field_147125_j,pointedEntity,0,
field_147126_aw,mcMusicTicker,0,
field_147127_av,mcSoundHandler,0,
field_147128_au,textureMapBlocks,0,
field_147129_ai,jvm64bit,0,
field_147141_M,resourcePackUrl,2,The texture pack for the server
field_147142_T,nanoTimeSinceStatusRefresh,2,
field_147143_S,sessionService,2,
field_147144_o,networkSystem,2,
field_147145_h,LOG,2,
field_147146_q,random,2,
field_147147_p,statusResponse,2,
field_147148_h,LOGGER,0,
field_147150_a,LOGGER,2,
field_147175_a,LOGGER,2,
field_147206_b,profileStartTime,2,The time (in milliseconds) that profiling was started
field_147207_c,profileStartTick,2,The tick number that profiling was started on
field_147208_a,LOGGER,2,
field_147211_a,IP_PATTERN,2,A regex that matches ip addresses
field_147228_b,LOGGER,0,
field_147229_c,pingDestinations,0,A list of NetworkManagers that have pending pings
field_147230_a,PING_RESPONSE_SPLITTER,0,
field_147299_f,gameController,0,"Reference to the Minecraft instance, which many handler methods operate on"
field_147300_g,clientWorldController,0,"Reference to the current ClientWorld instance, which many handler methods operate on"
field_147301_d,LOGGER,0,
field_147302_e,netManager,0,The NetworkManager instance used to communicate with the server (used only by handlePlayerPosLook to update positioning and handleJoinGame to inform the server of the client distribution/mods)
field_147304_c,currentServerMaxPlayers,0,
field_147306_l,avRandomizer,0,"Just an ordinary random number generator, used to randomize audio pitch of item/orb pickup and randomize both particlespawn offset and velocity"
field_147307_j,guiScreenServer,0,Seems to be either null (integrated server) or an instance of either GuiMultiplayer (when connecting to a server) or GuiScreenReamlsTOS (when connecting to MCO server)
field_147308_k,hasStatistics,0,
field_147309_h,doneLoadingTerrain,0,"True if the client has finished downloading terrain and may spawn. Set upon receipt of S08PacketPlayerPosLook, reset upon respawning"
field_147310_i,playerInfoMap,0,A mapping from player names to their respective GuiPlayerInfo (specifies the clients response time to the server)
field_147313_b,networkManager,2,
field_147314_a,server,2,
field_147327_f,server,2,
field_147328_g,currentLoginState,2,
field_147329_d,RANDOM,2,
field_147330_e,verifyToken,2,
field_147331_b,AUTHENTICATOR_THREAD_ID,2,
field_147332_c,LOGGER,2,
field_147333_a,networkManager,2,
field_147334_j,serverId,2,
field_147335_k,secretKey,2,
field_147336_h,connectionTimer,2,How long has player been trying to login into the server.
field_147337_i,loginGameProfile,2,
field_147365_f,floatingTickCount,2,Used to keep track of how the player is floating while gamerules should prevent that. Surpassing 80 ticks means kick
field_147367_d,serverController,2,
field_147368_e,networkTickCount,2,
field_147369_b,playerEntity,2,
field_147370_c,LOGGER,2,
field_147371_a,netManager,2,
field_147372_n,pendingTransactions,2,
field_147374_l,chatSpamThresholdCount,2,"Incremented by 20 each time a user sends a chat message, decreased by one every tick. Non-ops kicked when over 200"
field_147375_m,itemDropThreshold,2,
field_147377_k,lastSentPingPacket,2,
field_147378_h,keepAliveId,2,
field_147379_i,lastPingTime,2,
field_147384_b,networkManager,0,
field_147385_a,mcServer,0,
field_147386_b,networkManager,2,
field_147387_a,server,2,
field_147393_d,networkManager,0,
field_147394_b,mc,0,
field_147395_c,previousGuiScreen,0,
field_147396_a,LOGGER,0,
field_147403_d,successful,0,
field_147411_m,serverIcon,0,
field_147412_i,playerList,0,
field_147415_a,LOGGER,0,
field_147417_b,LOGGER,2,
field_147436_a,LOGGER,0,
field_147481_N,processingLoadedTiles,2,
field_147482_g,loadedTileEntityList,2,A list of the loaded tile entities in the world
field_147483_b,tileEntitiesToBeRemoved,2,
field_147484_a,addedTileEntityList,2,
field_147489_T,blockEventCacheIndex,2,
field_147490_S,blockEventQueue,2,
field_147491_a,LOGGER,2,
field_147501_a,rendererDispatcher,0,
field_147503_f,TEXTURE_CHRISTMAS,0,
field_147504_g,TEXTURE_NORMAL,0,
field_147505_d,TEXTURE_NORMAL_DOUBLE,0,
field_147506_e,TEXTURE_TRAPPED,0,
field_147507_b,TEXTURE_TRAPPED_DOUBLE,0,
field_147508_c,TEXTURE_CHRISTMAS_DOUBLE,0,
field_147509_j,isChristmas,0,
field_147510_h,simpleChest,0,
field_147511_i,largeChest,0,
field_147513_b,SIGN_TEXTURE,0,
field_147514_c,model,0,The ModelSign instance for use in this renderer
field_147520_b,ENDER_CHEST_TEXTURE,0,
field_147521_c,modelChest,0,
field_147523_b,TEXTURE_BEACON_BEAM,0,
field_147526_d,END_PORTAL_TEXTURE,0,
field_147527_e,RANDOM,0,
field_147528_b,buffer,0,
field_147529_c,END_SKY_TEXTURE,0,
field_147532_f,CREEPER_TEXTURES,0,
field_147534_d,WITHER_SKELETON_TEXTURES,0,
field_147535_e,ZOMBIE_TEXTURES,0,
field_147536_b,instance,0,
field_147537_c,SKELETON_TEXTURES,0,
field_147540_b,TEXTURE_BOOK,0,The texture for the book above the enchantment table.
field_147541_c,modelBook,0,
field_147550_f,world,0,
field_147551_g,entity,0,
field_147552_d,staticPlayerZ,0,The player's current Z position (same as playerZ)
field_147553_e,renderEngine,0,
field_147554_b,staticPlayerX,0,The player's current X position (same as playerX)
field_147555_c,staticPlayerY,0,The player's current Y position (same as playerY)
field_147556_a,instance,0,
field_147557_n,fontRenderer,0,
field_147558_l,entityZ,0,
field_147559_m,mapSpecialRenderers,0,
field_147560_j,entityX,0,
field_147561_k,entityY,0,
field_147562_h,entityYaw,0,
field_147563_i,entityPitch,0,
field_147593_P,mapSoundPositions,0,"Currently playing sounds.  Type:  HashMap<ChunkCoordinates, ISound>"
field_147595_R,displayListEntitiesDirty,0,
field_147596_f,prevRenderSortX,0,
field_147597_g,prevRenderSortY,0,
field_147599_m,LOGGER,0,
field_147602_h,prevRenderSortZ,0,
field_147616_f,framebufferObject,0,
field_147617_g,framebufferTexture,0,
field_147618_d,framebufferHeight,0,
field_147619_e,useDepth,0,
field_147620_b,framebufferTextureHeight,0,
field_147621_c,framebufferWidth,0,
field_147622_a,framebufferTextureWidth,0,
field_147623_j,framebufferFilter,0,
field_147624_h,depthBuffer,0,
field_147625_i,framebufferColor,0,
field_147635_d,LOGGER,0,
field_147636_j,mipmapLevels,0,
field_147638_c,LOGGER,0,
field_147639_c,LOG,0,
field_147643_d,TEXTURE_DOWNLOADER_THREAD_ID,0,
field_147644_c,LOGGER,0,
field_147646_a,LOGGER,0,
field_147648_b,LOGGER,0,
field_147658_f,zPosF,0,
field_147659_g,repeat,0,
field_147660_d,xPosF,0,
field_147661_e,yPosF,0,
field_147662_b,volume,0,
field_147663_c,pitch,0,
field_147664_a,positionedSoundLocation,0,
field_147665_h,repeatDelay,0,The number of ticks between repeating the sound
field_147666_i,attenuationType,0,
field_147668_j,donePlaying,0,
field_147669_l,distance,0,
field_147670_k,minecart,0,
field_147671_l,minecart,0,
